timestamp,vtol_in_rw_mode,vtol_in_trans_mode,in_transition_to_fw,vtol_transition_failsafe,fw_permanent_stab
1121732115,0,0,0,0,0
1121931037,0,0,0,0,0
1122129964,0,0,0,0,0
1122333811,0,0,0,0,0
1122532746,0,0,0,0,0
1122736649,0,0,0,0,0
1122935573,0,0,0,0,0
1123134547,0,0,0,0,0
1123333477,0,0,0,0,0
1123532493,0,0,0,0,0
1123731487,0,0,0,0,0
1123930445,0,0,0,0,0
1124134325,0,0,0,0,0
1124333247,0,0,0,0,0
1124532234,0,0,0,0,0
1124731252,0,0,0,0,0
1124929708,0,0,0,0,0
1125134109,0,0,0,0,0
1125333124,0,0,0,0,0
1125536876,0,0,0,0,0
1125735315,0,0,0,0,0
1125934246,0,0,0,0,0
1126133198,0,0,0,0,0
1126332150,0,0,0,0,0
1126531060,0,0,0,0,0
1126729977,0,0,0,0,0
1126933898,0,0,0,0,0
1127132827,0,0,0,0,0
1127331722,0,0,0,0,0
1127530634,0,0,0,0,0
1127734465,0,0,0,0,0
1127933455,0,0,0,0,0
1128132361,0,0,0,0,0
1128336278,0,0,0,0,0
1128535170,0,0,0,0,0
1128734136,0,0,0,0,0
1128933025,0,0,0,0,0
1129131905,0,0,0,0,0
1129330777,0,0,0,0,0
1129529723,0,0,0,0,0
1129733657,0,0,0,0,0
1129932517,0,0,0,0,0
1130131492,0,0,0,0,0
1130330447,0,0,0,0,0
1130534344,0,0,0,0,0
1130733191,0,0,0,0,0
1130932211,0,0,0,0,0
1131136062,0,0,0,0,0
1131334949,0,0,0,0,0
1131533867,0,0,0,0,0
1131732751,0,0,0,0,0
1131931668,0,0,0,0,0
1132130649,0,0,0,0,0
1132329601,0,0,0,0,0
1132533404,0,0,0,0,0
1132732429,0,0,0,0,0
1132931323,0,0,0,0,0
1133130209,0,0,0,0,0
1133334086,0,0,0,0,0
1133533039,0,0,0,0,0
1133731927,0,0,0,0,0
1133935813,0,0,0,0,0
1134134801,0,0,0,0,0
1134333717,0,0,0,0,0
1134532639,0,0,0,0,0
1134731658,0,0,0,0,0
1134930662,0,0,0,0,0
1135129645,0,0,0,0,0
1135333491,0,0,0,0,0
1135532467,0,0,0,0,0
1135731485,0,0,0,0,0
1135930533,0,0,0,0,0
1136134291,0,0,0,0,0
1136333385,0,0,0,0,0
1136531739,0,0,0,0,0
1136735590,0,0,0,0,0
1136934591,0,0,0,0,0
1137133437,0,0,0,0,0
1137332330,0,0,0,0,0
1137531247,0,0,0,0,0
1137730195,0,0,0,0,0
1137929188,0,0,0,0,0
1138133032,0,0,0,0,0
1138331977,0,0,0,0,0
1138535923,0,0,0,0,0
1138734760,0,0,0,0,0
1138933650,0,0,0,0,0
1139132575,0,0,0,0,0
1139331573,0,0,0,0,0
1139530495,0,0,0,0,0
1139734304,0,0,0,0,0
1139933240,0,0,0,0,0
1140132228,0,0,0,0,0
1140331118,0,0,0,0,0
1140530034,0,0,0,0,0
1140729007,0,0,0,0,0
1140932817,0,0,0,0,0
1141131718,0,0,0,0,0
1141335638,0,0,0,0,0
1141534532,0,0,0,0,0
1141733555,0,0,0,0,0
1141932465,0,0,0,0,0
1142131324,0,0,0,0,0
1142335253,0,0,0,0,0
1142534136,0,0,0,0,0
1142733122,0,0,0,0,0
1142931958,0,0,0,0,0
1143130877,0,0,0,0,0
1143329865,0,0,0,0,0
1143528725,0,0,0,0,0
1143732672,0,0,0,0,0
1143931573,0,0,0,0,0
1144135498,0,0,0,0,0
1144334384,0,0,0,0,0
1144533262,0,0,0,0,0
1144732206,0,0,0,0,0
1144931114,0,0,0,0,0
1145135035,0,0,0,0,0
1145334026,0,0,0,0,0
1145532932,0,0,0,0,0
1145731922,0,0,0,0,0
1145930898,0,0,0,0,0
1146129885,0,0,0,0,0
1146328904,0,0,0,0,0
1146532762,0,0,0,0,0
1146731758,0,0,0,0,0
1146935557,0,0,0,0,0
1147134179,0,0,0,0,0
1147333527,0,0,0,0,0
1147532482,0,0,0,0,0
1147730983,0,0,0,0,0
1147935351,0,0,0,0,0
1148134333,0,0,0,0,0
1148332616,0,0,0,0,0
1148531616,0,0,0,0,0
1148730563,0,0,0,0,0
1148929474,0,0,0,0,0
1149133368,0,0,0,0,0
1149332240,0,0,0,0,0
1149536098,0,0,0,0,0
1149735081,0,0,0,0,0
1149933931,0,0,0,0,0
1150132937,0,0,0,0,0
1150331812,0,0,0,0,0
1150530741,0,0,0,0,0
1150734632,0,0,0,0,0
1150933525,0,0,0,0,0
1151132421,0,0,0,0,0
1151331394,0,0,0,0,0
1151530323,0,0,0,0,0
1151729233,0,0,0,0,0
1151933081,0,0,0,0,0
1152132034,0,0,0,0,0
1152335941,0,0,0,0,0
1152534896,0,0,0,0,0
1152733826,0,0,0,0,0
1152932707,0,0,0,0,0
1153131669,0,0,0,0,0
1153330541,0,0,0,0,0
1153534451,0,0,0,0,0
1153733371,0,0,0,0,0
1153932309,0,0,0,0,0
1154131153,0,0,0,0,0
1154330144,0,0,0,0,0
1154533962,0,0,0,0,0
1154733010,0,0,0,0,0
1154931858,0,0,0,0,0
1155135788,0,0,0,0,0
1155334692,0,0,0,0,0
1155533598,0,0,0,0,0
1155732501,0,0,0,0,0
1155931433,0,0,0,0,0
1156130362,0,0,0,0,0
1156334274,0,0,0,0,0
1156533238,0,0,0,0,0
1156732171,0,0,0,0,0
1156931145,0,0,0,0,0
1157130219,0,0,0,0,0
1157333957,0,0,0,0,0
1157532963,0,0,0,0,0
1157732004,0,0,0,0,0
1157935794,0,0,0,0,0
1158134861,0,0,0,0,0
1158331027,0,0,0,0,0
1158529964,0,0,0,0,0
1158733977,0,0,0,0,0
1158930186,0,0,0,0,0
1159134052,0,0,0,0,0
1159332937,0,0,0,0,0
1159531924,0,0,0,0,0
1159730823,0,0,0,0,0
1159929756,0,0,0,0,0
1160133666,0,0,0,0,0
1160332507,0,0,0,0,0
1160536451,0,0,0,0,0
1160735288,0,0,0,0,0
1160934286,0,0,0,0,0
1161133184,0,0,0,0,0
1161332080,0,0,0,0,0
1161530982,0,0,0,0,0
1161729938,0,0,0,0,0
1161933894,0,0,0,0,0
1162132780,0,0,0,0,0
1162331709,0,0,0,0,0
1162530661,0,0,0,0,0
1162734554,0,0,0,0,0
1162933521,0,0,0,0,0
1163132323,0,0,0,0,0
1163336278,0,0,0,0,0
1163535203,0,0,0,0,0
1163734086,0,0,0,0,0
1163933038,0,0,0,0,0
1164131895,0,0,0,0,0
1164330810,0,0,0,0,0
1164529720,0,0,0,0,0
1164733626,0,0,0,0,0
1164932571,0,0,0,0,0
1165131456,0,0,0,0,0
1165330378,0,0,0,0,0
1165534304,0,0,0,0,0
1165733260,0,0,0,0,0
1165932165,0,0,0,0,0
1166136036,0,0,0,0,0
1166335019,0,0,0,0,0
1166533935,0,0,0,0,0
1166732799,0,0,0,0,0
1166931674,0,0,0,0,0
1167130640,0,0,0,0,0
1167329599,0,0,0,0,0
1167533470,0,0,0,0,0
1167732521,0,0,0,0,0
1167931403,0,0,0,0,0
1168130394,0,0,0,0,0
1168334259,0,0,0,0,0
1168533278,0,0,0,0,0
1168732282,0,0,0,0,0
1168936084,0,0,0,0,0
1169135062,0,0,0,0,0
1169334024,0,0,0,0,0
1169533067,0,0,0,0,0
1169731569,0,0,0,0,0
1169930415,0,0,0,0,0
1170129343,0,0,0,0,0
1170333287,0,0,0,0,0
1170532209,0,0,0,0,0
1170731172,0,0,0,0,0
1170935002,0,0,0,0,0
1171133994,0,0,0,0,0
1171332888,0,0,0,0,0
1171531786,0,0,0,0,0
1171735725,0,0,0,0,0
1171934620,0,0,0,0,0
1172133554,0,0,0,0,0
1172332405,0,0,0,0,0
1172531399,0,0,0,0,0
1172730236,0,0,0,0,0
1172929204,0,0,0,0,0
1173133064,0,0,0,0,0
1173332027,0,0,0,0,0
1173530907,0,0,0,0,0
1173734807,0,0,0,0,0
1173933679,0,0,0,0,0
1174132672,0,0,0,0,0
1174331510,0,0,0,0,0
1174530473,0,0,0,0,0
1174734374,0,0,0,0,0
1174933302,0,0,0,0,0
1175132295,0,0,0,0,0
1175331191,0,0,0,0,0
1175530064,0,0,0,0,0
1175729006,0,0,0,0,0
1175932854,0,0,0,0,0
1176131792,0,0,0,0,0
1176330791,0,0,0,0,0
1176534609,0,0,0,0,0
1176733641,0,0,0,0,0
1176932414,0,0,0,0,0
1177131426,0,0,0,0,0
1177335315,0,0,0,0,0
1177534217,0,0,0,0,0
1177733151,0,0,0,0,0
1177932029,0,0,0,0,0
1178130923,0,0,0,0,0
1178329892,0,0,0,0,0
1178528824,0,0,0,0,0
1178732724,0,0,0,0,0
1178931681,0,0,0,0,0
1179135549,0,0,0,0,0
1179334544,0,0,0,0,0
1179533516,0,0,0,0,0
1179732542,0,0,0,0,0
1179931564,0,0,0,0,0
1180130527,0,0,0,0,0
1180334354,0,0,0,0,0
1180533322,0,0,0,0,0
1180732307,0,0,0,0,0
1180933473,0,0,0,0,0
1181129683,0,0,0,0,0
1181333555,0,0,0,0,0
1181532492,0,0,0,0,0
1181731432,0,0,0,0,0
1181935310,0,0,0,0,0
1182134271,0,0,0,0,0
1182333202,0,0,0,0,0
1182532164,0,0,0,0,0
1182730948,0,0,0,0,0
1182929954,0,0,0,0,0
1183133814,0,0,0,0,0
1183332751,0,0,0,0,0
1183531641,0,0,0,0,0
1183730547,0,0,0,0,0
1183929544,0,0,0,0,0
1184133466,0,0,0,0,0
1184332282,0,0,0,0,0
1184531245,0,0,0,0,0
1184735100,0,0,0,0,0
1184934045,0,0,0,0,0
1185132962,0,0,0,0,0
1185331869,0,0,0,0,0
1185530831,0,0,0,0,0
1185734725,0,0,0,0,0
1185933615,0,0,0,0,0
1186132570,0,0,0,0,0
1186331510,0,0,0,0,0
1186530454,0,0,0,0,0
1186729302,0,0,0,0,0
1186933234,0,0,0,0,0
1187132154,0,0,0,0,0
1187336085,0,0,0,0,0
1187534938,0,0,0,0,0
1187733934,0,0,0,0,0
1187932876,0,0,0,0,0
1188131790,0,0,0,0,0
1188330607,0,0,0,0,0
1188534627,0,0,0,0,0
1188733440,0,0,0,0,0
1188932398,0,0,0,0,0
1189131283,0,0,0,0,0
1189330197,0,0,0,0,0
1189534092,0,0,0,0,0
1189733026,0,0,0,0,0
1189932047,0,0,0,0,0
1190135829,0,0,0,0,0
1190334829,0,0,0,0,0
1190533829,0,0,0,0,0
1190732877,0,0,0,0,0
1190931860,0,0,0,0,0
1191130766,0,0,0,0,0
1191334649,0,0,0,0,0
1191533668,0,0,0,0,0
1191732661,0,0,0,0,0
1191931635,0,0,0,0,0
1192132752,0,0,0,0,0
1192333861,0,0,0,0,0
1192532794,0,0,0,0,0
1192731726,0,0,0,0,0
1192935688,0,0,0,0,0
1193134559,0,0,0,0,0
1193333446,0,0,0,0,0
1193532390,0,0,0,0,0
1193731340,0,0,0,0,0
1193930331,0,0,0,0,0
1194134134,0,0,0,0,0
1194333033,0,0,0,0,0
1194531962,0,0,0,0,0
1194730930,0,0,0,0,0
1194929824,0,0,0,0,0
1195133690,0,0,0,0,0
1195332661,0,0,0,0,0
1195536557,0,0,0,0,0
1195735490,0,0,0,0,0
1195934349,0,0,0,0,0
1196133304,0,0,0,0,0
1196332233,0,0,0,0,0
1196531169,0,0,0,0,0
1196730036,0,0,0,0,0
1196933994,0,0,0,0,0
1197132904,0,0,0,0,0
1197331842,0,0,0,0,0
1197530732,0,0,0,0,0
1197734669,0,0,0,0,0
1197933527,0,0,0,0,0
1198132456,0,0,0,0,0
1198336370,0,0,0,0,0
1198535347,0,0,0,0,0
1198734178,0,0,0,0,0
1198933173,0,0,0,0,0
1199132119,0,0,0,0,0
1199330925,0,0,0,0,0
1199529930,0,0,0,0,0
1199733780,0,0,0,0,0
1199932668,0,0,0,0,0
1200131596,0,0,0,0,0
1200330596,0,0,0,0,0
1200534458,0,0,0,0,0
1200733331,0,0,0,0,0
1200932319,0,0,0,0,0
1201136189,0,0,0,0,0
1201335151,0,0,0,0,0
1201534140,0,0,0,0,0
1201733121,0,0,0,0,0
1201932073,0,0,0,0,0
1202131069,0,0,0,0,0
1202330075,0,0,0,0,0
1202533947,0,0,0,0,0
1202732987,0,0,0,0,0
1202931863,0,0,0,0,0
1203133091,0,0,0,0,0
1203329242,0,0,0,0,0
1203533192,0,0,0,0,0
1203732158,0,0,0,0,0
1203936036,0,0,0,0,0
1204135002,0,0,0,0,0
1204333872,0,0,0,0,0
1204532850,0,0,0,0,0
1204731656,0,0,0,0,0
1204930631,0,0,0,0,0
1205129476,0,0,0,0,0
1205333440,0,0,0,0,0
1205532336,0,0,0,0,0
1205731228,0,0,0,0,0
1205935136,0,0,0,0,0
1206134054,0,0,0,0,0
1206333055,0,0,0,0,0
1206531899,0,0,0,0,0
1206735857,0,0,0,0,0
1206934757,0,0,0,0,0
1207133706,0,0,0,0,0
1207332549,0,0,0,0,0
1207531468,0,0,0,0,0
1207730439,0,0,0,0,0
1207929314,0,0,0,0,0
1208133280,0,0,0,0,0
1208332176,0,0,0,0,0
1208531031,0,0,0,0,0
1208734940,0,0,0,0,0
1208933862,0,0,0,0,0
1209132842,0,0,0,0,0
1209331743,0,0,0,0,0
1209535657,0,0,0,0,0
1209734531,0,0,0,0,0
1209933437,0,0,0,0,0
1210132419,0,0,0,0,0
1210331407,0,0,0,0,0
1210530284,0,0,0,0,0
1210729180,0,0,0,0,0
1210933070,0,0,0,0,0
1211131957,0,0,0,0,0
1211330901,0,0,0,0,0
1211534796,0,0,0,0,0
1211733708,0,0,0,0,0
1211932612,0,0,0,0,0
1212131599,0,0,0,0,0
1212335475,0,0,0,0,0
1212534452,0,0,0,0,0
1212733460,0,0,0,0,0
1212932437,0,0,0,0,0
1213131388,0,0,0,0,0
1213330399,0,0,0,0,0
1213529481,0,0,0,0,0
1213733232,0,0,0,0,0
1213932258,0,0,0,0,0
1214131293,0,0,0,0,0
1214335082,0,0,0,0,0
1214534107,0,0,0,0,0
1214732404,0,0,0,0,0
1214931441,0,0,0,0,0
1215135256,0,0,0,0,0
1215334224,0,0,0,0,0
1215533115,0,0,0,0,0
1215732086,0,0,0,0,0
1215930987,0,0,0,0,0
1216129915,0,0,0,0,0
1216328772,0,0,0,0,0
1216532736,0,0,0,0,0
1216731647,0,0,0,0,0
1216935542,0,0,0,0,0
1217134467,0,0,0,0,0
1217333429,0,0,0,0,0
1217532326,0,0,0,0,0
1217731201,0,0,0,0,0
1217935149,0,0,0,0,0
1218134014,0,0,0,0,0
1218332998,0,0,0,0,0
1218531806,0,0,0,0,0
1218730802,0,0,0,0,0
1218929703,0,0,0,0,0
1219133610,0,0,0,0,0
1219332467,0,0,0,0,0
1219531501,0,0,0,0,0
1219735303,0,0,0,0,0
1219934231,0,0,0,0,0
1220133233,0,0,0,0,0
1220332139,0,0,0,0,0
1220531054,0,0,0,0,0
1220734990,0,0,0,0,0
1220933848,0,0,0,0,0
1221132734,0,0,0,0,0
1221331658,0,0,0,0,0
1221530566,0,0,0,0,0
1221729586,0,0,0,0,0
1221933476,0,0,0,0,0
1222132313,0,0,0,0,0
1222331303,0,0,0,0,0
1222535235,0,0,0,0,0
1222734120,0,0,0,0,0
1222932993,0,0,0,0,0
1223131943,0,0,0,0,0
1223330950,0,0,0,0,0
1223534792,0,0,0,0,0
1223733785,0,0,0,0,0
1223932777,0,0,0,0,0
1224131765,0,0,0,0,0
1224330728,0,0,0,0,0
1224529751,0,0,0,0,0
1224733613,0,0,0,0,0
1224932565,0,0,0,0,0
1225131569,0,0,0,0,0
1225335386,0,0,0,0,0
1225534412,0,0,0,0,0
1225733402,0,0,0,0,0
1225931754,0,0,0,0,0
1226130646,0,0,0,0,0
1226334575,0,0,0,0,0
1226533594,0,0,0,0,0
1226732358,0,0,0,0,0
1226931322,0,0,0,0,0
1227130301,0,0,0,0,0
1227329138,0,0,0,0,0
1227533041,0,0,0,0,0
1227732043,0,0,0,0,0
1227935939,0,0,0,0,0
1228134830,0,0,0,0,0
1228333783,0,0,0,0,0
1228532626,0,0,0,0,0
1228731525,0,0,0,0,0
1228930518,0,0,0,0,0
1229134330,0,0,0,0,0
1229333367,0,0,0,0,0
1229532239,0,0,0,0,0
1229731162,0,0,0,0,0
1229930027,0,0,0,0,0
1230134016,0,0,0,0,0
1230332908,0,0,0,0,0
1230531812,0,0,0,0,0
1230735735,0,0,0,0,0
1230934639,0,0,0,0,0
1231133544,0,0,0,0,0
1231332517,0,0,0,0,0
1231531376,0,0,0,0,0
1231730272,0,0,0,0,0
1231934162,0,0,0,0,0
1232133138,0,0,0,0,0
1232332118,0,0,0,0,0
1232530986,0,0,0,0,0
1232729972,0,0,0,0,0
1232933779,0,0,0,0,0
1233132685,0,0,0,0,0
1233336626,0,0,0,0,0
1233535551,0,0,0,0,0
1233734491,0,0,0,0,0
1233933417,0,0,0,0,0
1234132269,0,0,0,0,0
1234331338,0,0,0,0,0
1234530299,0,0,0,0,0
1234734082,0,0,0,0,0
1234933115,0,0,0,0,0
1235132128,0,0,0,0,0
1235331074,0,0,0,0,0
1235534947,0,0,0,0,0
1235733896,0,0,0,0,0
1235932967,0,0,0,0,0
1236136799,0,0,0,0,0
1236335752,0,0,0,0,0
1236534719,0,0,0,0,0
1236733222,0,0,0,0,0
1236932104,0,0,0,0,0
1237131065,0,0,0,0,0
1237329970,0,0,0,0,0
1237533892,0,0,0,0,0
1237732858,0,0,0,0,0
1237931751,0,0,0,0,0
1238130643,0,0,0,0,0
1238334487,0,0,0,0,0
1238533457,0,0,0,0,0
1238732391,0,0,0,0,0
1238936300,0,0,0,0,0
1239135183,0,0,0,0,0
1239334116,0,0,0,0,0
1239533028,0,0,0,0,0
1239731943,0,0,0,0,0
1239930905,0,0,0,0,0
1240129843,0,0,0,0,0
1240333692,0,0,0,0,0
1240532637,0,0,0,0,0
1240731517,0,0,0,0,0
1240930429,0,0,0,0,0
1241134333,0,0,0,0,0
1241333250,0,0,0,0,0
1241532219,0,0,0,0,0
1241736158,0,0,0,0,0
1241934989,0,0,0,0,0
1242133963,0,0,0,0,0
1242332853,0,0,0,0,0
1242531840,0,0,0,0,0
1242730694,0,0,0,0,0
1242929623,0,0,0,0,0
1243133529,0,0,0,0,0
1243332436,0,0,0,0,0
1243531381,0,0,0,0,0
1243730308,0,0,0,0,0
1243934151,0,0,0,0,0
1244133117,0,0,0,0,0
1244332007,0,0,0,0,0
1244535968,0,0,0,0,0
1244734899,0,0,0,0,0
1244933763,0,0,0,0,0
1245132729,0,0,0,0,0
1245331593,0,0,0,0,0
1245530745,0,0,0,0,0
1245729603,0,0,0,0,0
1245933455,0,0,0,0,0
1246132438,0,0,0,0,0
1246331428,0,0,0,0,0
1246530474,0,0,0,0,0
1246734250,0,0,0,0,0
1246933316,0,0,0,0,0
1247132287,0,0,0,0,0
1247336167,0,0,0,0,0
1247535069,0,0,0,0,0
1247733556,0,0,0,0,0
1247935154,0,0,0,0,0
1248131411,0,0,0,0,0
1248330375,0,0,0,0,0
1248529271,0,0,0,0,0
1248733215,0,0,0,0,0
1248932164,0,0,0,0,0
1249131063,0,0,0,0,0
1249334955,0,0,0,0,0
1249533869,0,0,0,0,0
1249732828,0,0,0,0,0
1249931708,0,0,0,0,0
1250130665,0,0,0,0,0
1250334550,0,0,0,0,0
1250533437,0,0,0,0,0
1250732341,0,0,0,0,0
1250931295,0,0,0,0,0
1251130198,0,0,0,0,0
1251329162,0,0,0,0,0
1251533016,0,0,0,0,0
1251731918,0,0,0,0,0
1251930826,0,0,0,0,0
1252134781,0,0,0,0,0
1252333632,0,0,0,0,0
1252532609,0,0,0,0,0
1252731495,0,0,0,0,0
1252935477,0,0,0,0,0
1253134287,0,0,0,0,0
1253333241,0,0,0,0,0
1253532181,0,0,0,0,0
1253731078,0,0,0,0,0
1253930019,0,0,0,0,0
1254128968,0,0,0,0,0
1254332838,0,0,0,0,0
1254531828,0,0,0,0,0
1254730680,0,0,0,0,0
1254934525,0,0,0,0,0
1255133557,0,0,0,0,0
1255332362,0,0,0,0,0
1255531326,0,0,0,0,0
1255730234,0,0,0,0,0
1255934165,0,0,0,0,0
1256133079,0,0,0,0,0
1256332075,0,0,0,0,0
1256530993,0,0,0,0,0
1256729954,0,0,0,0,0
1256933890,0,0,0,0,0
1257132811,0,0,0,0,0
1257331751,0,0,0,0,0
1257535660,0,0,0,0,0
1257734674,0,0,0,0,0
1257933644,0,0,0,0,0
1258132654,0,0,0,0,0
1258331617,0,0,0,0,0
1258535453,0,0,0,0,0
1258734435,0,0,0,0,0
1258935628,0,0,0,0,0
1259131781,0,0,0,0,0
1259330795,0,0,0,0,0
1259529729,0,0,0,0,0
1259733542,0,0,0,0,0
1259932509,0,0,0,0,0
1260131414,0,0,0,0,0
1260335324,0,0,0,0,0
1260534206,0,0,0,0,0
1260733203,0,0,0,0,0
1260932095,0,0,0,0,0
1261131028,0,0,0,0,0
1261334943,0,0,0,0,0
1261533930,0,0,0,0,0
1261732734,0,0,0,0,0
1261931627,0,0,0,0,0
1262130586,0,0,0,0,0
1262329515,0,0,0,0,0
1262533402,0,0,0,0,0
1262732330,0,0,0,0,0
1262931289,0,0,0,0,0
1263135144,0,0,0,0,0
1263334082,0,0,0,0,0
1263533030,0,0,0,0,0
1263731907,0,0,0,0,0
1263930912,0,0,0,0,0
1264134757,0,0,0,0,0
1264333707,0,0,0,0,0
1264532568,0,0,0,0,0
1264731508,0,0,0,0,0
1264930425,0,0,0,0,0
1265129361,0,0,0,0,0
1265333238,0,0,0,0,0
1265532161,0,0,0,0,0
1265736129,0,0,0,0,0
1265934968,0,0,0,0,0
1266133887,0,0,0,0,0
1266332863,0,0,0,0,0
1266531783,0,0,0,0,0
1266730661,0,0,0,0,0
1266934635,0,0,0,0,0
1267133494,0,0,0,0,0
1267332419,0,0,0,0,0
1267531376,0,0,0,0,0
1267730314,0,0,0,0,0
1267929287,0,0,0,0,0
1268133185,0,0,0,0,0
1268332162,0,0,0,0,0
1268536040,0,0,0,0,0
1268735004,0,0,0,0,0
1268934119,0,0,0,0,0
1269133021,0,0,0,0,0
1269329229,0,0,0,0,0
1269531018,0,0,0,0,0
1269734823,0,0,0,0,0
1269933861,0,0,0,0,0
1270132201,0,0,0,0,0
1270331233,0,0,0,0,0
1270530113,0,0,0,0,0
1270733986,0,0,0,0,0
1270932920,0,0,0,0,0
1271131879,0,0,0,0,0
1271335682,0,0,0,0,0
1271534629,0,0,0,0,0
1271733652,0,0,0,0,0
1271932530,0,0,0,0,0
1272131385,0,0,0,0,0
1272330405,0,0,0,0,0
1272534236,0,0,0,0,0
1272733183,0,0,0,0,0
1272932118,0,0,0,0,0
1273131056,0,0,0,0,0
1273329979,0,0,0,0,0
1273533856,0,0,0,0,0
1273732733,0,0,0,0,0
1273936641,0,0,0,0,0
1274135575,0,0,0,0,0
1274334549,0,0,0,0,0
1274533496,0,0,0,0,0
1274732301,0,0,0,0,0
1274931272,0,0,0,0,0
1275130143,0,0,0,0,0
1275329125,0,0,0,0,0
1275533032,0,0,0,0,0
1275731915,0,0,0,0,0
1275930786,0,0,0,0,0
1276129758,0,0,0,0,0
1276333637,0,0,0,0,0
1276532562,0,0,0,0,0
1276736552,0,0,0,0,0
1276935349,0,0,0,0,0
1277134359,0,0,0,0,0
1277333274,0,0,0,0,0
1277532168,0,0,0,0,0
1277731093,0,0,0,0,0
1277929996,0,0,0,0,0
1278133947,0,0,0,0,0
1278332853,0,0,0,0,0
1278531769,0,0,0,0,0
1278730774,0,0,0,0,0
1278934595,0,0,0,0,0
1279133625,0,0,0,0,0
1279332518,0,0,0,0,0
1279536408,0,0,0,0,0
1279735445,0,0,0,0,0
1279934479,0,0,0,0,0
1280133479,0,0,0,0,0
1280332381,0,0,0,0,0
1280531447,0,0,0,0,0
1280730426,0,0,0,0,0
1280931404,0,0,0,0,0
1281133238,0,0,0,0,0
1281331603,0,0,0,0,0
1281530513,0,0,0,0,0
1281734437,0,0,0,0,0
1281933311,0,0,0,0,0
1282132249,0,0,0,0,0
1282336150,0,0,0,0,0
1282535151,0,0,0,0,0
1282733985,0,0,0,0,0
1282932939,0,0,0,0,0
1283131872,0,0,0,0,0
1283330812,0,0,0,0,0
1283529727,0,0,0,0,0
1283733588,0,0,0,0,0
1283932479,0,0,0,0,0
1284131469,0,0,0,0,0
1284330368,0,0,0,0,0
1284534241,0,0,0,0,0
1284733187,0,0,0,0,0
1284932093,0,0,0,0,0
1285136016,0,0,0,0,0
1285334984,0,0,0,0,0
1285533814,0,0,0,0,0
1285732743,0,0,0,0,0
1285931737,0,0,0,0,0
1286130592,0,0,0,0,0
1286329583,0,0,0,0,0
1286533396,0,0,0,0,0
1286732384,0,0,0,0,0
1286931283,0,0,0,0,0
1287135138,0,0,0,0,0
1287334118,0,0,0,0,0
1287533051,0,0,0,0,0
1287731903,0,0,0,0,0
1287935813,0,0,0,0,0
1288134726,0,0,0,0,0
1288333648,0,0,0,0,0
1288532675,0,0,0,0,0
1288731504,0,0,0,0,0
1288930432,0,0,0,0,0
1289129328,0,0,0,0,0
1289333292,0,0,0,0,0
1289532156,0,0,0,0,0
1289731182,0,0,0,0,0
1289934990,0,0,0,0,0
1290133991,0,0,0,0,0
1290333049,0,0,0,0,0
1290531962,0,0,0,0,0
1290735829,0,0,0,0,0
1290934861,0,0,0,0,0
1291133801,0,0,0,0,0
1291332844,0,0,0,0,0
1291531808,0,0,0,0,0
1291730781,0,0,0,0,0
1291929256,0,0,0,0,0
1292133571,0,0,0,0,0
1292334735,0,0,0,0,0
1292530943,0,0,0,0,0
1292734854,0,0,0,0,0
1292933833,0,0,0,0,0
1293132708,0,0,0,0,0
1293331601,0,0,0,0,0
1293535517,0,0,0,0,0
1293734466,0,0,0,0,0
1293933447,0,0,0,0,0
1294132324,0,0,0,0,0
1294331235,0,0,0,0,0
1294530160,0,0,0,0,0
1294729044,0,0,0,0,0
1294932988,0,0,0,0,0
1295131892,0,0,0,0,0
1295330812,0,0,0,0,0
1295534681,0,0,0,0,0
1295733615,0,0,0,0,0
1295932551,0,0,0,0,0
1296131476,0,0,0,0,0
1296330446,0,0,0,0,0
1296534336,0,0,0,0,0
1296733200,0,0,0,0,0
1296932211,0,0,0,0,0
1297131054,0,0,0,0,0
1297329935,0,0,0,0,0
1297528951,0,0,0,0,0
1297732814,0,0,0,0,0
1297931723,0,0,0,0,0
1298130675,0,0,0,0,0
1298334577,0,0,0,0,0
1298533465,0,0,0,0,0
1298732449,0,0,0,0,0
1298931366,0,0,0,0,0
1299135227,0,0,0,0,0
1299334147,0,0,0,0,0
1299533107,0,0,0,0,0
1299732007,0,0,0,0,0
1299930936,0,0,0,0,0
1300129817,0,0,0,0,0
1300328760,0,0,0,0,0
1300532652,0,0,0,0,0
1300731596,0,0,0,0,0
1300935415,0,0,0,0,0
1301134393,0,0,0,0,0
1301333419,0,0,0,0,0
1301532394,0,0,0,0,0
1301731326,0,0,0,0,0
1301935269,0,0,0,0,0
1302134260,0,0,0,0,0
1302333229,0,0,0,0,0
1302532256,0,0,0,0,0
1302731289,0,0,0,0,0
1302930160,0,0,0,0,0
1303128597,0,0,0,0,0
1303333051,0,0,0,0,0
1303531450,0,0,0,0,0
1303735318,0,0,0,0,0
1303934191,0,0,0,0,0
1304133208,0,0,0,0,0
1304332063,0,0,0,0,0
1304531028,0,0,0,0,0
1304734923,0,0,0,0,0
1304933867,0,0,0,0,0
1305132749,0,0,0,0,0
1305331710,0,0,0,0,0
1305530651,0,0,0,0,0
1305729524,0,0,0,0,0
1305933470,0,0,0,0,0
1306132329,0,0,0,0,0
1306331264,0,0,0,0,0
1306535132,0,0,0,0,0
1306734138,0,0,0,0,0
1306933072,0,0,0,0,0
1307131919,0,0,0,0,0
1307330835,0,0,0,0,0
